Año;Mes;Puerto;Subgrupo;Cód Arancelario Mercancía;Descripción Cód Arancelario Mercancía;Operación;País Origen;Puerto Origen;Pais Destino;Puerto Destino;Forma Presentación;Tipo de Navegación;Tipo de Territorio;Toneladas
2020;dic;CRISTIANOS;Automóviles y sus piezas;8711;MOTOCICLETAS (INCLUSO CON PEDA;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;0,44
2020;dic;CRISTIANOS;Automóviles y sus piezas;8711;MOTOCICLETAS (INCLUSO CON PEDA;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;1,32
2020;dic;CRISTIANOS;Cemento y clinker;2523A;Cementos hidráulicos, envasados (incluidos los cem;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;190,6
2020;dic;CRISTIANOS;Cemento y clinker;2523A;Cementos hidráulicos, envasados (incluidos los cem;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;18
2020;dic;CRISTIANOS;Cemento y clinker;2523A;Cementos hidráulicos, envasados (incluidos los cem;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;270
2020;dic;CRISTIANOS;Cemento y clinker;2523B;Cementos hidráulicos, a granel (incluidos los ceme;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;91,5
2020;dic;CRISTIANOS;Cemento y clinker;2523C;Cementos sin pulverizar o clínker, a granel;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;2
2020;dic;CRISTIANOS;Cereales y sus harinas;1005;MAIZ;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;22
2020;dic;CRISTIANOS;Cereales y sus harinas;1101;HARINA DE TRIGO Y DE MORCAJO O;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;43,3
2020;dic;CRISTIANOS;Cereales y sus harinas;1101;HARINA DE TRIGO Y DE MORCAJO O;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;47,5
2020;dic;CRISTIANOS;Chatarras de hierro;7204;DESPERDICIOS Y DESECHOS, DE FU;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;20,09
2020;dic;CRISTIANOS;Chatarras de hierro;7204;DESPERDICIOS Y DESECHOS, DE FU;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;12
2020;dic;CRISTIANOS;Conservas;1602;LAS DEMAS PREPARACIONES Y CONS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;0,5
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;701;PATATAS (PAPAS), FRESCAS O REF;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;0,6
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;701;PATATAS (PAPAS), FRESCAS O REF;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;50,6
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;709;LAS DEMAS HORTALIZAS FRESCAS O;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;74,94
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;709;LAS DEMAS HORTALIZAS FRESCAS O;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;67,21
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;714;RAICES DE MANDIOCA, ARRURRUZ,;Tránsito;ESPAÑA;ARRECIFE DE LANZAROTE;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Las Palmas;Canarias;15
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;803;PLÁTANOS(BANANAS), INCLUIDOS;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;360
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;804;DATILES, HIGOS, PIQAS (ANANAS);Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;184
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;804;DATILES, HIGOS, PIQAS (ANANAS);Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;100
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;804;DATILES, HIGOS, PIQAS (ANANAS);Tránsito;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;20
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;810;LOS DEMAS FRUTOS FRESCOS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;105
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;812;FRUTOS CONSERVADOS PROVISIONAL;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;64
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;812;FRUTOS CONSERVADOS PROVISIONAL;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;100,5
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;812;FRUTOS CONSERVADOS PROVISIONAL;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;314
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;812;FRUTOS CONSERVADOS PROVISIONAL;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;20
2020;dic;CRISTIANOS;Frutas, hortalizas y legumbres;812;FRUTOS CONSERVADOS PROVISIONAL;Tránsito;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Las Palmas;Canarias;112
2020;dic;CRISTIANOS;Gas-Oil;2710F;Gasóleo (subpartidas 2710 19 31, 2710 19 35, 2710;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;25
2020;dic;CRISTIANOS;Gas-Oil;2710F;Gasóleo (subpartidas 2710 19 31, 2710 19 35, 2710;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;25
2020;dic;CRISTIANOS;Gasolina;2710B;Gasolina y petróleo refinado (subpartidas 2710 12;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;24,14
2020;dic;CRISTIANOS;Gasolina;2710B;Gasolina y petróleo refinado (subpartidas 2710 12;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;16,3
2020;dic;CRISTIANOS;Maderas y corcho;4403A;Madera en bruto, incluso descortezada, desalburada;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;8
2020;dic;CRISTIANOS;Maderas y corcho;4403A;Madera en bruto, incluso descortezada, desalburada;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;8
2020;dic;CRISTIANOS;Maderas y corcho;4406;TRAVIESAS (DURMIENTES) DE MADE;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;1
2020;dic;CRISTIANOS;Maderas y corcho;4413;MADERA DENSIFICADA EN BLOQUES,;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;0,5
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;4417;HERRAMIENTAS, MONTURAS Y MANGO;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;3,5
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;4417;HERRAMIENTAS, MONTURAS Y MANGO;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;1,99
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;4417;HERRAMIENTAS, MONTURAS Y MANGO;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;10,4
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;4417;HERRAMIENTAS, MONTURAS Y MANGO;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;4
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;4417;HERRAMIENTAS, MONTURAS Y MANGO;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;1,69
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;4417;HERRAMIENTAS, MONTURAS Y MANGO;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;4,15
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;5909;MANGUERAS PARA BOMBAS Y TUBOS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;1
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;7309;DEPOSITOS, CISTERNAS, CUBAS Y;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;4
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;0,15
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;1
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;0,4
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;0,1
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;0,25
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8412;LOS DEMAS MOTORES Y MAQUINAS M;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;23,32
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8412;LOS DEMAS MOTORES Y MAQUINAS M;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;2,2
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8414;BOMBAS DE AIRE O DE VACIO, COM;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;1
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8414;BOMBAS DE AIRE O DE VACIO, COM;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;0,5
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8415;ACONDICIONADORES DE AIRE QUE C;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;10
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8415;ACONDICIONADORES DE AIRE QUE C;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;12
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8415;ACONDICIONADORES DE AIRE QUE C;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;7
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8418;REFRIGERADORES, CONGELADORES-C;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;19
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8428;LAS DEMAS MAQUINAS Y APARATOS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;24
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8428;LAS DEMAS MAQUINAS Y APARATOS;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;9
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8432;MAQUINAS, APARATOS Y ARTEFACTO;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;1
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8432;MAQUINAS, APARATOS Y ARTEFACTO;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;1
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8442;MAQUINAS, APARATOS Y MATERIAL;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;0,5
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8445;MAQUINAS PARA LA PREPARACION D;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;2
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8445;MAQUINAS PARA LA PREPARACION D;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;2
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8601;LOCOMOTORAS Y LOCOTRACTORES, E;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;0,5
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8605;COCHES DE VIAJEROS, FURGONES D;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;1,5
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8605;COCHES DE VIAJEROS, FURGONES D;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;1,5
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;8902;"BARCOS DE PESCA; BARCOS FACTOR";Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;1,75
2020;dic;CRISTIANOS;Maq., aparatos, herramientas, repuestos;9013;DISPOSITIVOS DE CRISTALES LIQU;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;2,5
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7308A;Construcciones y partes de construcciones;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;197,4
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7308A;Construcciones y partes de construcciones;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;130,5
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7308A;Construcciones y partes de construcciones;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;33
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7308A;Construcciones y partes de construcciones;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;6
2020;dic;CRISTIANOS;Materiales de construcción elaborados;2515;MARMOL, TRAVERTINOS, óECAUSSIN;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;0,09
2020;dic;CRISTIANOS;Materiales de construcción elaborados;2515;MARMOL, TRAVERTINOS, óECAUSSIN;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;12
2020;dic;CRISTIANOS;Materiales de construcción elaborados;2516;GRANITO, PORFIDO, BASALTO, ARE;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;0,08
2020;dic;CRISTIANOS;Materiales de construcción elaborados;2517;CANTOS, GRAVA, PIEDRAS MACHACA;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;36
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3917;TUBOS Y ACCESORIOS DE TUBERIA;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;3
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3917;TUBOS Y ACCESORIOS DE TUBERIA;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;10
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3917;TUBOS Y ACCESORIOS DE TUBERIA;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;15,1
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3917;TUBOS Y ACCESORIOS DE TUBERIA;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;0,09
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3925;ARTICULOS PARA LA CONSTRUCCION;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;50,1
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3925;ARTICULOS PARA LA CONSTRUCCION;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;267
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3925;ARTICULOS PARA LA CONSTRUCCION;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;35,1
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3925;ARTICULOS PARA LA CONSTRUCCION;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;0,2
2020;dic;CRISTIANOS;Materiales de construcción elaborados;3925;ARTICULOS PARA LA CONSTRUCCION;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;1,5
2020;dic;CRISTIANOS;Materiales de construcción elaborados;4418;OBRAS Y PIEZAS DE CARPINTERIA;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;0
2020;dic;CRISTIANOS;Materiales de construcción elaborados;4418;OBRAS Y PIEZAS DE CARPINTERIA;Descargadas;ESPAÑA;Santa Cruz de la Palma;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;0
2020;dic;CRISTIANOS;Materiales de construcción elaborados;6801;ADOQUINES, ENCINTADOS Y LOSAS;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;0,5
2020;dic;CRISTIANOS;Materiales de construcción elaborados;6802;PIEDRA DE TALLA O DE CONSTRUCC;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;18
2020;dic;CRISTIANOS;Materiales de construcción elaborados;6802;PIEDRA DE TALLA O DE CONSTRUCC;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;12
2020;dic;CRISTIANOS;Materiales de construcción elaborados;6808;PANELES, PLANCHAS, BALDOSAS, B;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;1,5
2020;dic;CRISTIANOS;Materiales de construcción elaborados;6810;MANUFACTURAS DE CEMENTO, DE HO;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;303
2020;dic;CRISTIANOS;Materiales de construcción elaborados;6901;LADRILLOS, LOSAS, BALDOSAS Y O;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;182
2020;dic;CRISTIANOS;Materiales de construcción elaborados;6903;LOS DEMAS ARTICULOS CERAMICOS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;8,09
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7003;VIDRIO COLADO EN PLACAS, HOJAS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;1,25
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7003;VIDRIO COLADO EN PLACAS, HOJAS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;3
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7003;VIDRIO COLADO EN PLACAS, HOJAS;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;20
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7307;ACCESORIOS DE TUBERIA (POR EJE;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;10
2020;dic;CRISTIANOS;Materiales de construcción elaborados;7307;ACCESORIOS DE TUBERIA (POR EJE;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;52
2020;dic;CRISTIANOS;Materiales de construcción elaborados;9406;CONSTRUCCIONES PREFABRICADAS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;0,5
2020;dic;CRISTIANOS;Materiales de construcción elaborados;9406;CONSTRUCCIONES PREFABRICADAS;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;Santa Cruz de la Palma;Mercancía General;Cabotaje Tenerife;Canarias;5
2020;dic;CRISTIANOS;Mineral de hierro;2601A;Mineral de hierro en estado natural;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;10
2020;dic;CRISTIANOS;Otros minerales no metálicos;2505;ARENAS NATURALES DE CUALQUIER;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;75
2020;dic;CRISTIANOS;Otros minerales no metálicos;2505;ARENAS NATURALES DE CUALQUIER;Descargadas;ESPAÑA;ESTACA;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;82,6
2020;dic;CRISTIANOS;Otros minerales no metálicos;2513;"PIEDRA POMEZ; ESMERIL; CORINDO";Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;72,6
2020;dic;CRISTIANOS;Otros minerales y residuos metálicos;2502;PIRITAS DE HIERRO SIN TOSTAR;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;2
2020;dic;CRISTIANOS;Otros minerales y residuos metálicos;2606;MINERALES DE ALUMINIO Y SUS CO;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;ESTACA;Mercancía General;Cabotaje Tenerife;Canarias;1,5
2020;dic;CRISTIANOS;Otros minerales y residuos metálicos;2606;MINERALES DE ALUMINIO Y SUS CO;Descargadas;ESPAÑA;San Sebastian de la Gomera;ESPAÑA;CRISTIANOS;Mercancía General;Cabotaje Tenerife;Canarias;1
2020;dic;CRISTIANOS;Otros minerales y residuos metálicos;2821;"OXIDOS E HIDROXIDOS DE HIERRO;";Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;0,15
2020;dic;CRISTIANOS;Otros productos alimenticios;201;CARNE DE ANIMALES DE LA ESPECI;Cargadas;ESPAÑA;CRISTIANOS;ESPAÑA;San Sebastian de la Gomera;Mercancía General;Cabotaje Tenerife;Canarias;10
